date,county,state,fips,cases,deaths
2020-07-15,Collingsworth,Texas,48087.0,6,0.0
2020-07-15,Colorado,Texas,48089.0,182,0.0
2020-07-15,Comal,Texas,48091.0,1422,30.0
2020-07-15,Comanche,Texas,48093.0,34,1.0
2020-07-15,Concho,Texas,48095.0,15,0.0
2020-07-15,Cooke,Texas,48097.0,100,0.0
2020-07-15,Coryell,Texas,48099.0,418,3.0
2020-07-15,Cottle,Texas,48101.0,4,1.0
2020-07-15,Crane,Texas,48103.0,64,10.0
2020-07-15,Crockett,Texas,48105.0,41,1.0
2020-07-15,Crosby,Texas,48107.0,35,2.0
2020-07-15,Culberson,Texas,48109.0,7,1.0
2020-07-15,Dallam,Texas,48111.0,129,1.0
2020-07-15,Dallas,Texas,48113.0,36969,485.0
2020-07-15,Dawson,Texas,48115.0,94,1.0
2020-07-15,DeWitt,Texas,48123.0,188,3.0
2020-07-15,Deaf Smith,Texas,48117.0,424,17.0
2020-07-15,Delta,Texas,48119.0,9,0.0
2020-07-15,Denton,Texas,48121.0,4467,41.0
2020-07-15,Dickens,Texas,48125.0,2,0.0
2020-07-15,Dimmit,Texas,48127.0,39,0.0
2020-07-15,Donley,Texas,48129.0,33,0.0
2020-07-15,Duval,Texas,48131.0,89,0.0
2020-07-15,Eastland,Texas,48133.0,20,0.0
2020-07-15,Ector,Texas,48135.0,2197,22.0
2020-07-15,Edwards,Texas,48137.0,10,0.0
2020-07-15,El Paso,Texas,48141.0,10298,159.0
2020-07-15,Ellis,Texas,48139.0,1811,21.0
2020-07-15,Erath,Texas,48143.0,257,1.0
2020-07-15,Falls,Texas,48145.0,57,0.0
2020-07-15,Fannin,Texas,48147.0,150,8.0
2020-07-15,Fayette,Texas,48149.0,179,4.0
2020-07-15,Fisher,Texas,48151.0,16,1.0
2020-07-15,Floyd,Texas,48153.0,61,2.0
2020-07-15,Foard,Texas,48155.0,1,0.0
2020-07-15,Fort Bend,Texas,48157.0,5284,67.0
2020-07-15,Franklin,Texas,48159.0,61,1.0
2020-07-15,Freestone,Texas,48161.0,83,0.0
2020-07-15,Frio,Texas,48163.0,341,0.0
2020-07-15,Gaines,Texas,48165.0,46,0.0
2020-07-15,Galveston,Texas,48167.0,6452,58.0
2020-07-15,Garza,Texas,48169.0,39,1.0
2020-07-15,Gillespie,Texas,48171.0,70,0.0
2020-07-15,Glasscock,Texas,48173.0,6,0.0
2020-07-15,Goliad,Texas,48175.0,33,0.0
2020-07-15,Gonzales,Texas,48177.0,355,4.0
2020-07-15,Gray,Texas,48179.0,135,4.0
2020-07-15,Grayson,Texas,48181.0,771,7.0
2020-07-15,Gregg,Texas,48183.0,941,16.0
2020-07-15,Grimes,Texas,48185.0,691,2.0
2020-07-15,Guadalupe,Texas,48187.0,1115,3.0
2020-07-15,Hale,Texas,48189.0,808,17.0
2020-07-15,Hall,Texas,48191.0,2,1.0
2020-07-15,Hamilton,Texas,48193.0,39,1.0
2020-07-15,Hansford,Texas,48195.0,40,2.0
2020-07-15,Hardeman,Texas,48197.0,6,0.0
2020-07-15,Hardin,Texas,48199.0,488,5.0
2020-07-15,Harris,Texas,48201.0,50370,491.0
2020-07-15,Harrison,Texas,48203.0,458,31.0
2020-07-15,Hartley,Texas,48205.0,61,2.0
2020-07-15,Haskell,Texas,48207.0,17,0.0
2020-07-15,Hays,Texas,48209.0,3769,14.0
2020-07-15,Hemphill,Texas,48211.0,22,0.0
2020-07-15,Henderson,Texas,48213.0,335,5.0
2020-07-15,Hidalgo,Texas,48215.0,9186,218.0
2020-07-15,Hill,Texas,48217.0,177,2.0
2020-07-15,Hockley,Texas,48219.0,111,2.0
2020-07-15,Hood,Texas,48221.0,218,5.0
2020-07-15,Hopkins,Texas,48223.0,99,0.0
2020-07-15,Houston,Texas,48225.0,192,0.0
2020-07-15,Howard,Texas,48227.0,76,1.0
2020-07-15,Hudspeth,Texas,48229.0,18,0.0
2020-07-15,Hunt,Texas,48231.0,768,8.0
2020-07-15,Hutchinson,Texas,48233.0,84,0.0
2020-07-15,Irion,Texas,48235.0,3,0.0
2020-07-15,Jack,Texas,48237.0,13,0.0
2020-07-15,Jackson,Texas,48239.0,97,1.0
2020-07-15,Jasper,Texas,48241.0,88,2.0
2020-07-15,Jeff Davis,Texas,48243.0,6,0.0
2020-07-15,Jefferson,Texas,48245.0,3868,43.0
2020-07-15,Jim Hogg,Texas,48247.0,41,0.0
2020-07-15,Jim Wells,Texas,48249.0,350,0.0
2020-07-15,Johnson,Texas,48251.0,932,4.0
2020-07-15,Jones,Texas,48253.0,609,0.0
2020-07-15,Karnes,Texas,48255.0,90,0.0
2020-07-15,Kaufman,Texas,48257.0,1109,5.0
2020-07-15,Kendall,Texas,48259.0,106,0.0
2020-07-15,Kenedy,Texas,48261.0,3,0.0
2020-07-15,Kent,Texas,48263.0,1,0.0
2020-07-15,Kerr,Texas,48265.0,193,1.0
2020-07-15,Kimble,Texas,48267.0,9,0.0
2020-07-15,Kinney,Texas,48271.0,3,0.0
2020-07-15,Kleberg,Texas,48273.0,197,1.0
2020-07-15,Knox,Texas,48275.0,11,0.0
2020-07-15,La Salle,Texas,48283.0,87,0.0
2020-07-15,Lamar,Texas,48277.0,418,14.0
2020-07-15,Lamb,Texas,48279.0,92,0.0
2020-07-15,Lampasas,Texas,48281.0,44,0.0
2020-07-15,Lavaca,Texas,48285.0,351,1.0
2020-07-15,Lee,Texas,48287.0,103,3.0
2020-07-15,Leon,Texas,48289.0,104,0.0
2020-07-15,Liberty,Texas,48291.0,577,3.0
2020-07-15,Limestone,Texas,48293.0,110,1.0
2020-07-15,Lipscomb,Texas,48295.0,12,0.0
2020-07-15,Live Oak,Texas,48297.0,85,0.0
2020-07-15,Llano,Texas,48299.0,53,0.0
2020-07-15,Lubbock,Texas,48303.0,4063,64.0
2020-07-15,Lynn,Texas,48305.0,55,2.0
2020-07-15,Madison,Texas,48313.0,158,0.0
2020-07-15,Marion,Texas,48315.0,64,2.0
2020-07-15,Martin,Texas,48317.0,28,1.0
2020-07-15,Mason,Texas,48319.0,36,0.0
2020-07-15,Matagorda,Texas,48321.0,392,5.0
2020-07-15,Maverick,Texas,48323.0,874,12.0
2020-07-15,McCulloch,Texas,48307.0,25,0.0
2020-07-15,McLennan,Texas,48309.0,3005,19.0
2020-07-15,McMullen,Texas,48311.0,1,0.0
2020-07-15,Medina,Texas,48325.0,419,3.0
2020-07-15,Menard,Texas,48327.0,14,0.0
2020-07-15,Midland,Texas,48329.0,1298,24.0
2020-07-15,Milam,Texas,48331.0,187,1.0
2020-07-15,Mills,Texas,48333.0,7,0.0
2020-07-15,Mitchell,Texas,48335.0,27,0.0
2020-07-15,Montague,Texas,48337.0,32,1.0
2020-07-15,Montgomery,Texas,48339.0,4324,45.0
2020-07-15,Moore,Texas,48341.0,921,15.0
2020-07-15,Morris,Texas,48343.0,54,0.0
2020-07-15,Motley,Texas,48345.0,2,0.0
2020-07-15,Nacogdoches,Texas,48347.0,633,33.0
2020-07-15,Navarro,Texas,48349.0,593,8.0
2020-07-15,Newton,Texas,48351.0,26,0.0
2020-07-15,Nolan,Texas,48353.0,71,0.0
2020-07-15,Nueces,Texas,48355.0,7532,70.0
2020-07-15,Ochiltree,Texas,48357.0,62,2.0
2020-07-15,Oldham,Texas,48359.0,4,1.0
2020-07-15,Orange,Texas,48361.0,498,5.0
2020-07-15,Palo Pinto,Texas,48363.0,79,2.0
2020-07-15,Panola,Texas,48365.0,234,24.0
2020-07-15,Parker,Texas,48367.0,665,1.0
2020-07-15,Parmer,Texas,48369.0,236,8.0
2020-07-15,Pecos,Texas,48371.0,151,1.0
2020-07-15,Polk,Texas,48373.0,401,0.0
2020-07-15,Potter,Texas,48375.0,3100,39.0
2020-07-15,Presidio,Texas,48377.0,28,0.0
2020-07-15,Rains,Texas,48379.0,21,1.0
2020-07-15,Randall,Texas,48381.0,1166,7.0
2020-07-15,Reagan,Texas,48383.0,39,0.0
2020-07-15,Real,Texas,48385.0,6,0.0
2020-07-15,Red River,Texas,48387.0,123,12.0
2020-07-15,Reeves,Texas,48389.0,82,2.0
2020-07-15,Refugio,Texas,48391.0,56,0.0
2020-07-15,Roberts,Texas,48393.0,6,0.0
2020-07-15,Robertson,Texas,48395.0,124,0.0
2020-07-15,Rockwall,Texas,48397.0,513,17.0
2020-07-15,Runnels,Texas,48399.0,28,0.0
2020-07-15,Rusk,Texas,48401.0,263,3.0
2020-07-15,Sabine,Texas,48403.0,34,1.0
2020-07-15,San Augustine,Texas,48405.0,135,12.0
2020-07-15,San Jacinto,Texas,48407.0,109,2.0
2020-07-15,San Patricio,Texas,48409.0,352,0.0
2020-07-15,San Saba,Texas,48411.0,9,0.0
2020-07-15,Schleicher,Texas,48413.0,25,1.0
2020-07-15,Scurry,Texas,48415.0,350,1.0
2020-07-15,Shackelford,Texas,48417.0,9,0.0
2020-07-15,Shelby,Texas,48419.0,312,14.0
2020-07-15,Sherman,Texas,48421.0,33,0.0
2020-07-15,Smith,Texas,48423.0,1569,9.0
2020-07-15,Somervell,Texas,48425.0,30,0.0
2020-07-15,Starr,Texas,48427.0,1061,9.0
2020-07-15,Stephens,Texas,48429.0,17,0.0
2020-07-15,Sutton,Texas,48435.0,26,0.0
2020-07-15,Swisher,Texas,48437.0,60,1.0
2020-07-15,Tarrant,Texas,48439.0,19871,277.0
2020-07-15,Taylor,Texas,48441.0,909,10.0
2020-07-15,Terrell,Texas,48443.0,2,0.0
2020-07-15,Terry,Texas,48445.0,59,0.0
2020-07-15,Throckmorton,Texas,48447.0,2,0.0
2020-07-15,Titus,Texas,48449.0,1017,6.0
2020-07-15,Tom Green,Texas,48451.0,1160,9.0
2020-07-15,Travis,Texas,48453.0,16570,183.0
2020-07-15,Trinity,Texas,48455.0,84,0.0
2020-07-15,Tyler,Texas,48457.0,45,0.0
2020-07-15,Upshur,Texas,48459.0,109,0.0
2020-07-15,Upton,Texas,48461.0,10,0.0
2020-07-15,Uvalde,Texas,48463.0,261,3.0
2020-07-15,Val Verde,Texas,48465.0,804,8.0
2020-07-15,Van Zandt,Texas,48467.0,216,3.0
2020-07-15,Victoria,Texas,48469.0,2131,14.0
2020-07-15,Walker,Texas,48471.0,2495,28.0
2020-07-15,Waller,Texas,48473.0,269,0.0
2020-07-15,Ward,Texas,48475.0,55,0.0
2020-07-15,Washington,Texas,48477.0,373,33.0
2020-07-15,Webb,Texas,48479.0,3373,51.0
2020-07-15,Wharton,Texas,48481.0,368,1.0
2020-07-15,Wheeler,Texas,48483.0,22,0.0
2020-07-15,Wichita,Texas,48485.0,666,6.0
2020-07-15,Wilbarger,Texas,48487.0,20,0.0
2020-07-15,Willacy,Texas,48489.0,410,3.0
2020-07-15,Williamson,Texas,48491.0,4327,61.0
2020-07-15,Wilson,Texas,48493.0,220,5.0
2020-07-15,Winkler,Texas,48495.0,47,0.0
2020-07-15,Wise,Texas,48497.0,210,5.0
2020-07-15,Wood,Texas,48499.0,154,5.0
2020-07-15,Yoakum,Texas,48501.0,44,0.0
2020-07-15,Young,Texas,48503.0,64,1.0
2020-07-15,Zapata,Texas,48505.0,103,0.0
2020-07-15,Zavala,Texas,48507.0,96,4.0
2020-07-16,Anderson,Texas,48001.0,1956,4.0
2020-07-16,Andrews,Texas,48003.0,176,2.0
2020-07-16,Angelina,Texas,48005.0,1000,12.0
2020-07-16,Aransas,Texas,48007.0,75,0.0
2020-07-16,Archer,Texas,48009.0,12,0.0
2020-07-16,Armstrong,Texas,48011.0,3,0.0
2020-07-16,Atascosa,Texas,48013.0,292,2.0
2020-07-16,Austin,Texas,48015.0,144,0.0
2020-07-16,Bailey,Texas,48017.0,117,1.0
2020-07-16,Bandera,Texas,48019.0,47,0.0
2020-07-16,Bastrop,Texas,48021.0,878,12.0
2020-07-16,Baylor,Texas,48023.0,1,0.0
2020-07-16,Bee,Texas,48025.0,176,0.0
2020-07-16,Bell,Texas,48027.0,2481,15.0
2020-07-16,Bexar,Texas,48029.0,27059,229.0
2020-07-16,Blanco,Texas,48031.0,67,1.0
2020-07-16,Bosque,Texas,48035.0,46,0.0
2020-07-16,Bowie,Texas,48037.0,558,29.0
2020-07-16,Brazoria,Texas,48039.0,4190,28.0
2020-07-16,Brazos,Texas,48041.0,3253,38.0
2020-07-16,Brewster,Texas,48043.0,160,1.0
2020-07-16,Briscoe,Texas,48045.0,9,1.0
2020-07-16,Brooks,Texas,48047.0,53,0.0
2020-07-16,Brown,Texas,48049.0,269,13.0
2020-07-16,Burleson,Texas,48051.0,160,0.0
2020-07-16,Burnet,Texas,48053.0,287,5.0
2020-07-16,Caldwell,Texas,48055.0,772,5.0
2020-07-16,Calhoun,Texas,48057.0,183,3.0
2020-07-16,Callahan,Texas,48059.0,30,2.0
2020-07-16,Cameron,Texas,48061.0,5240,89.0
2020-07-16,Camp,Texas,48063.0,152,2.0
2020-07-16,Carson,Texas,48065.0,10,0.0
2020-07-16,Cass,Texas,48067.0,75,3.0
2020-07-16,Castro,Texas,48069.0,135,1.0
2020-07-16,Chambers,Texas,48071.0,655,5.0
2020-07-16,Cherokee,Texas,48073.0,439,2.0
2020-07-16,Childress,Texas,48075.0,8,0.0
2020-07-16,Clay,Texas,48077.0,19,0.0
2020-07-16,Cochran,Texas,48079.0,8,0.0
2020-07-16,Coke,Texas,48081.0,6,1.0
2020-07-16,Coleman,Texas,48083.0,5,0.0
2020-07-16,Collin,Texas,48085.0,5079,64.0
2020-07-16,Collingsworth,Texas,48087.0,6,0.0
2020-07-16,Colorado,Texas,48089.0,181,0.0
2020-07-16,Comal,Texas,48091.0,1468,30.0
2020-07-16,Comanche,Texas,48093.0,34,1.0
2020-07-16,Concho,Texas,48095.0,17,0.0
2020-07-16,Cooke,Texas,48097.0,107,0.0
2020-07-16,Coryell,Texas,48099.0,422,3.0
2020-07-16,Cottle,Texas,48101.0,5,1.0
2020-07-16,Crane,Texas,48103.0,64,10.0
2020-07-16,Crockett,Texas,48105.0,71,1.0
2020-07-16,Crosby,Texas,48107.0,35,2.0
2020-07-16,Culberson,Texas,48109.0,8,1.0
2020-07-16,Dallam,Texas,48111.0,134,1.0
2020-07-16,Dallas,Texas,48113.0,37996,501.0
2020-07-16,Dawson,Texas,48115.0,98,1.0
2020-07-16,DeWitt,Texas,48123.0,188,3.0
2020-07-16,Deaf Smith,Texas,48117.0,431,17.0
2020-07-16,Delta,Texas,48119.0,9,0.0
2020-07-16,Denton,Texas,48121.0,4605,41.0
2020-07-16,Dickens,Texas,48125.0,4,0.0
2020-07-16,Dimmit,Texas,48127.0,40,0.0
2020-07-16,Donley,Texas,48129.0,34,0.0
2020-07-16,Duval,Texas,48131.0,94,0.0
2020-07-16,Eastland,Texas,48133.0,21,0.0
2020-07-16,Ector,Texas,48135.0,2197,22.0
2020-07-16,Edwards,Texas,48137.0,11,0.0
2020-07-16,El Paso,Texas,48141.0,10638,173.0
2020-07-16,Ellis,Texas,48139.0,1837,21.0
2020-07-16,Erath,Texas,48143.0,266,1.0
2020-07-16,Falls,Texas,48145.0,60,0.0
2020-07-16,Fannin,Texas,48147.0,153,8.0
2020-07-16,Fayette,Texas,48149.0,197,4.0
2020-07-16,Fisher,Texas,48151.0,16,1.0
2020-07-16,Floyd,Texas,48153.0,61,3.0
2020-07-16,Foard,Texas,48155.0,1,0.0
2020-07-16,Fort Bend,Texas,48157.0,5371,69.0
2020-07-16,Franklin,Texas,48159.0,65,1.0
2020-07-16,Freestone,Texas,48161.0,91,0.0
2020-07-16,Frio,Texas,48163.0,342,0.0
2020-07-16,Gaines,Texas,48165.0,49,0.0
2020-07-16,Galveston,Texas,48167.0,6627,58.0
2020-07-16,Garza,Texas,48169.0,58,1.0
2020-07-16,Gillespie,Texas,48171.0,73,0.0
2020-07-16,Glasscock,Texas,48173.0,6,0.0
2020-07-16,Goliad,Texas,48175.0,31,0.0
2020-07-16,Gonzales,Texas,48177.0,388,4.0
2020-07-16,Gray,Texas,48179.0,137,4.0
2020-07-16,Grayson,Texas,48181.0,793,7.0
2020-07-16,Gregg,Texas,48183.0,981,16.0
2020-07-16,Grimes,Texas,48185.0,695,2.0
2020-07-16,Guadalupe,Texas,48187.0,1169,4.0
2020-07-16,Hale,Texas,48189.0,847,17.0
2020-07-16,Hall,Texas,48191.0,2,1.0
2020-07-16,Hamilton,Texas,48193.0,39,1.0
2020-07-16,Hansford,Texas,48195.0,42,2.0
2020-07-16,Hardeman,Texas,48197.0,6,0.0
2020-07-16,Hardin,Texas,48199.0,488,5.0
2020-07-16,Harris,Texas,48201.0,51969,509.0
2020-07-16,Harrison,Texas,48203.0,487,31.0
2020-07-16,Hartley,Texas,48205.0,59,2.0
2020-07-16,Haskell,Texas,48207.0,19,0.0
2020-07-16,Hays,Texas,48209.0,3816,14.0
2020-07-16,Hemphill,Texas,48211.0,22,0.0
2020-07-16,Henderson,Texas,48213.0,341,5.0
2020-07-16,Hidalgo,Texas,48215.0,10433,240.0
2020-07-16,Hill,Texas,48217.0,182,2.0
2020-07-16,Hockley,Texas,48219.0,116,3.0
2020-07-16,Hood,Texas,48221.0,223,5.0
2020-07-16,Hopkins,Texas,48223.0,115,0.0
2020-07-16,Houston,Texas,48225.0,195,0.0
2020-07-16,Howard,Texas,48227.0,80,1.0
2020-07-16,Hudspeth,Texas,48229.0,18,0.0
2020-07-16,Hunt,Texas,48231.0,782,8.0
2020-07-16,Hutchinson,Texas,48233.0,86,0.0
2020-07-16,Irion,Texas,48235.0,4,0.0
2020-07-16,Jack,Texas,48237.0,13,0.0
2020-07-16,Jackson,Texas,48239.0,121,1.0
2020-07-16,Jasper,Texas,48241.0,91,2.0
2020-07-16,Jeff Davis,Texas,48243.0,6,0.0
2020-07-16,Jefferson,Texas,48245.0,4031,44.0
2020-07-16,Jim Hogg,Texas,48247.0,42,0.0
2020-07-16,Jim Wells,Texas,48249.0,372,0.0
2020-07-16,Johnson,Texas,48251.0,918,4.0
2020-07-16,Jones,Texas,48253.0,608,0.0
2020-07-16,Karnes,Texas,48255.0,92,0.0
2020-07-16,Kaufman,Texas,48257.0,1138,5.0
2020-07-16,Kendall,Texas,48259.0,108,0.0
2020-07-16,Kenedy,Texas,48261.0,3,0.0
2020-07-16,Kent,Texas,48263.0,1,0.0
2020-07-16,Kerr,Texas,48265.0,224,1.0
2020-07-16,Kimble,Texas,48267.0,9,0.0
2020-07-16,Kinney,Texas,48271.0,4,0.0
2020-07-16,Kleberg,Texas,48273.0,232,1.0
2020-07-16,Knox,Texas,48275.0,12,0.0
2020-07-16,La Salle,Texas,48283.0,91,0.0
2020-07-16,Lamar,Texas,48277.0,418,14.0
2020-07-16,Lamb,Texas,48279.0,102,1.0
2020-07-16,Lampasas,Texas,48281.0,44,0.0
2020-07-16,Lavaca,Texas,48285.0,363,1.0
2020-07-16,Lee,Texas,48287.0,108,3.0
2020-07-16,Leon,Texas,48289.0,107,0.0
2020-07-16,Liberty,Texas,48291.0,596,3.0
2020-07-16,Limestone,Texas,48293.0,110,1.0
2020-07-16,Lipscomb,Texas,48295.0,12,0.0
2020-07-16,Live Oak,Texas,48297.0,85,0.0
2020-07-16,Llano,Texas,48299.0,53,0.0
2020-07-16,Lubbock,Texas,48303.0,4209,65.0
2020-07-16,Lynn,Texas,48305.0,55,2.0
2020-07-16,Madison,Texas,48313.0,163,0.0
2020-07-16,Marion,Texas,48315.0,67,2.0
2020-07-16,Martin,Texas,48317.0,28,1.0
2020-07-16,Mason,Texas,48319.0,38,0.0
2020-07-16,Matagorda,Texas,48321.0,399,5.0
2020-07-16,Maverick,Texas,48323.0,892,13.0
2020-07-16,McCulloch,Texas,48307.0,29,0.0
2020-07-16,McLennan,Texas,48309.0,3096,20.0
2020-07-16,McMullen,Texas,48311.0,1,0.0
2020-07-16,Medina,Texas,48325.0,419,3.0
2020-07-16,Menard,Texas,48327.0,15,0.0
2020-07-16,Midland,Texas,48329.0,1339,25.0
2020-07-16,Milam,Texas,48331.0,191,2.0
2020-07-16,Mills,Texas,48333.0,7,0.0
2020-07-16,Mitchell,Texas,48335.0,27,0.0
2020-07-16,Montague,Texas,48337.0,32,1.0
2020-07-16,Montgomery,Texas,48339.0,4501,46.0
2020-07-16,Moore,Texas,48341.0,924,15.0
2020-07-16,Morris,Texas,48343.0,55,0.0
2020-07-16,Motley,Texas,48345.0,2,0.0
2020-07-16,Nacogdoches,Texas,48347.0,639,33.0
2020-07-16,Navarro,Texas,48349.0,619,8.0
2020-07-16,Newton,Texas,48351.0,27,0.0
2020-07-16,Nolan,Texas,48353.0,76,0.0
2020-07-16,Nueces,Texas,48355.0,7861,75.0
2020-07-16,Ochiltree,Texas,48357.0,62,2.0
2020-07-16,Oldham,Texas,48359.0,6,1.0
2020-07-16,Orange,Texas,48361.0,498,5.0
2020-07-16,Palo Pinto,Texas,48363.0,81,2.0
2020-07-16,Panola,Texas,48365.0,236,24.0
2020-07-16,Parker,Texas,48367.0,667,1.0
2020-07-16,Parmer,Texas,48369.0,242,8.0
2020-07-16,Pecos,Texas,48371.0,153,1.0
2020-07-16,Polk,Texas,48373.0,414,1.0
2020-07-16,Potter,Texas,48375.0,3119,39.0
2020-07-16,Presidio,Texas,48377.0,28,0.0
2020-07-16,Rains,Texas,48379.0,21,1.0
2020-07-16,Randall,Texas,48381.0,1208,7.0
2020-07-16,Reagan,Texas,48383.0,42,0.0
2020-07-16,Real,Texas,48385.0,6,0.0
2020-07-16,Red River,Texas,48387.0,129,12.0
2020-07-16,Reeves,Texas,48389.0,84,2.0
2020-07-16,Refugio,Texas,48391.0,67,0.0
2020-07-16,Roberts,Texas,48393.0,6,0.0
2020-07-16,Robertson,Texas,48395.0,125,0.0
2020-07-16,Rockwall,Texas,48397.0,540,17.0
2020-07-16,Runnels,Texas,48399.0,31,0.0
2020-07-16,Rusk,Texas,48401.0,250,3.0
2020-07-16,Sabine,Texas,48403.0,34,1.0
2020-07-16,San Augustine,Texas,48405.0,139,12.0
2020-07-16,San Jacinto,Texas,48407.0,121,2.0
2020-07-16,San Patricio,Texas,48409.0,364,0.0
2020-07-16,San Saba,Texas,48411.0,10,0.0
2020-07-16,Schleicher,Texas,48413.0,26,1.0
2020-07-16,Scurry,Texas,48415.0,356,1.0
2020-07-16,Shackelford,Texas,48417.0,10,0.0
2020-07-16,Shelby,Texas,48419.0,317,14.0
2020-07-16,Sherman,Texas,48421.0,33,0.0
2020-07-16,Smith,Texas,48423.0,1717,10.0
2020-07-16,Somervell,Texas,48425.0,33,0.0
2020-07-16,Starr,Texas,48427.0,1172,9.0
2020-07-16,Stephens,Texas,48429.0,18,0.0
2020-07-16,Sutton,Texas,48435.0,26,0.0
2020-07-16,Swisher,Texas,48437.0,62,1.0
2020-07-16,Tarrant,Texas,48439.0,20433,283.0
2020-07-16,Taylor,Texas,48441.0,929,11.0
2020-07-16,Terrell,Texas,48443.0,2,0.0
2020-07-16,Terry,Texas,48445.0,60,0.0
2020-07-16,Throckmorton,Texas,48447.0,2,0.0
2020-07-16,Titus,Texas,48449.0,1030,6.0
2020-07-16,Tom Green,Texas,48451.0,1219,9.0
2020-07-16,Travis,Texas,48453.0,16983,189.0
2020-07-16,Trinity,Texas,48455.0,89,0.0
2020-07-16,Tyler,Texas,48457.0,45,0.0
2020-07-16,Upshur,Texas,48459.0,113,0.0
2020-07-16,Upton,Texas,48461.0,10,0.0
2020-07-16,Uvalde,Texas,48463.0,278,3.0
2020-07-16,Val Verde,Texas,48465.0,837,8.0
2020-07-16,Van Zandt,Texas,48467.0,221,3.0
2020-07-16,Victoria,Texas,48469.0,2192,18.0
2020-07-16,Walker,Texas,48471.0,2513,28.0
2020-07-16,Waller,Texas,48473.0,275,0.0
2020-07-16,Ward,Texas,48475.0,58,0.0
2020-07-16,Washington,Texas,48477.0,373,33.0
2020-07-16,Webb,Texas,48479.0,3574,55.0
2020-07-16,Wharton,Texas,48481.0,380,1.0
2020-07-16,Wheeler,Texas,48483.0,22,0.0
2020-07-16,Wichita,Texas,48485.0,680,7.0
2020-07-16,Wilbarger,Texas,48487.0,20,0.0
2020-07-16,Willacy,Texas,48489.0,440,3.0
2020-07-16,Williamson,Texas,48491.0,4420,65.0
2020-07-16,Wilson,Texas,48493.0,230,5.0
2020-07-16,Winkler,Texas,48495.0,49,0.0
2020-07-16,Wise,Texas,48497.0,211,5.0
2020-07-16,Wood,Texas,48499.0,163,5.0
2020-07-16,Yoakum,Texas,48501.0,45,0.0
2020-07-16,Young,Texas,48503.0,68,1.0
2020-07-16,Zapata,Texas,48505.0,112,1.0
2020-07-16,Zavala,Texas,48507.0,121,3.0
2020-07-17,Anderson,Texas,48001.0,2003,4.0
2020-07-17,Andrews,Texas,48003.0,181,2.0
2020-07-17,Angelina,Texas,48005.0,1000,12.0
2020-07-17,Aransas,Texas,48007.0,81,0.0
2020-07-17,Archer,Texas,48009.0,12,0.0
2020-07-17,Armstrong,Texas,48011.0,3,0.0
2020-07-17,Atascosa,Texas,48013.0,300,2.0
2020-07-17,Austin,Texas,48015.0,150,0.0
2020-07-17,Bailey,Texas,48017.0,119,1.0
2020-07-17,Bandera,Texas,48019.0,47,0.0
2020-07-17,Bastrop,Texas,48021.0,952,12.0
2020-07-17,Baylor,Texas,48023.0,1,0.0
2020-07-17,Bee,Texas,48025.0,188,1.0
2020-07-17,Bell,Texas,48027.0,2567,17.0
2020-07-17,Bexar,Texas,48029.0,27537,240.0
2020-07-17,Blanco,Texas,48031.0,68,1.0
2020-07-17,Bosque,Texas,48035.0,56,0.0
2020-07-17,Bowie,Texas,48037.0,567,29.0
2020-07-17,Brazoria,Texas,48039.0,4359,29.0
2020-07-17,Brazos,Texas,48041.0,3313,38.0
2020-07-17,Brewster,Texas,48043.0,160,1.0
2020-07-17,Briscoe,Texas,48045.0,9,1.0
2020-07-17,Brooks,Texas,48047.0,53,0.0
2020-07-17,Brown,Texas,48049.0,273,13.0
2020-07-17,Burleson,Texas,48051.0,182,0.0
2020-07-17,Burnet,Texas,48053.0,320,6.0
2020-07-17,Caldwell,Texas,48055.0,836,5.0
2020-07-17,Calhoun,Texas,48057.0,190,3.0
2020-07-17,Callahan,Texas,48059.0,31,2.0
2020-07-17,Cameron,Texas,48061.0,5240,89.0
2020-07-17,Camp,Texas,48063.0,162,2.0
2020-07-17,Carson,Texas,48065.0,10,0.0
2020-07-17,Cass,Texas,48067.0,80,3.0
2020-07-17,Castro,Texas,48069.0,138,1.0
2020-07-17,Chambers,Texas,48071.0,698,5.0
2020-07-17,Cherokee,Texas,48073.0,467,2.0
2020-07-17,Childress,Texas,48075.0,7,0.0
2020-07-17,Clay,Texas,48077.0,20,0.0
2020-07-17,Cochran,Texas,48079.0,8,0.0
2020-07-17,Coke,Texas,48081.0,9,1.0
2020-07-17,Coleman,Texas,48083.0,7,0.0
2020-07-17,Collin,Texas,48085.0,5154,64.0
2020-07-17,Collingsworth,Texas,48087.0,6,0.0
2020-07-17,Colorado,Texas,48089.0,184,0.0
2020-07-17,Comal,Texas,48091.0,1558,35.0
2020-07-17,Comanche,Texas,48093.0,35,1.0
2020-07-17,Concho,Texas,48095.0,17,0.0
2020-07-17,Cooke,Texas,48097.0,120,0.0
2020-07-17,Coryell,Texas,48099.0,426,3.0
2020-07-17,Cottle,Texas,48101.0,5,1.0
2020-07-17,Crane,Texas,48103.0,65,10.0
2020-07-17,Crockett,Texas,48105.0,84,1.0
2020-07-17,Crosby,Texas,48107.0,35,2.0
2020-07-17,Culberson,Texas,48109.0,11,1.0
2020-07-17,Dallam,Texas,48111.0,135,1.0
2020-07-17,Dallas,Texas,48113.0,39191,514.0
2020-07-17,Dawson,Texas,48115.0,105,1.0
2020-07-17,DeWitt,Texas,48123.0,281,3.0
